"$/Lot SqFt","Age","Area #","Area Name","Baths Full","Baths Half","Beds Total","County","DOM","HOA Fee","List Price","Listing Date","Lot Size","MLS Number","Parcel Number","Postal City","Price/SqFt","Sale Date","Sale Price","Sq Ft Total","Status","Street Address","Year Built","Zip Code","Zoning"
"$ 86.44","0","656","Fairway Park","4","1","5","San Mateo","348","300","$4,895,000","09/15/2016","56,628","ML81614553","022-150-510","Pacifica","1,138.37","","","4,300","Active","700 HARMONY Way","2016","94044","RES"
"$ 83.86","0","651","Linda Mar","4","1","5","San Mateo","217","300","$4,895,000","09/15/2016","58,370","ML81614559","022-150-540","Pacifica","1,138.37","","","4,300","Canceled","1000 HARMONY COURT","2016","94044","RES"
"$ 89.19","0","656","Fairway Park","4","1","5","San Mateo","216","300","$4,895,000","09/15/2016","54,886","ML81614561","022-150-460","Pacifica","1,138.37","","","4,300","Canceled","200 HARMONY Way","2016","94044","RES"
"$ 110.19","12","17","Saratoga","3","3","5","Santa Clara","30","","$4,800,000","09/06/2016","43,560","ML81612918","397-17-014","Saratoga","816.05","","","5,882","Canceled","19571 FARWELL Avenue","2004","95070","R140"
"$ 592.59","0","304","Allied Arts / Downtown","5","1","5","San Mateo","63","","$4,995,000","09/08/2016","8,100","ML81613367","071-433-060","Menlo Park","942.47","11/15/2016","$4,800,000","5,093","Sold","715 Cambridge Avenue","2016","94025","R2"
"$ 122.63","88","16","Los Gatos/Monte Sereno","4","0","5","Santa Clara","6","","$4,795,000","09/13/2016","39,100","ML81614257","510-41-040","Los Gatos","1,012.46","09/19/2016","$4,795,000","4,736","Sold","45 Wadsworth Avenue","1928","95030","REBD"
"$ 92.50","0","651","Linda Mar","4","1","5","San Mateo","348","300","$4,795,000","09/15/2016","51,836","ML81614548","022-150-450","Pacifica","1,115.12","","","4,300","Active","100 HARMONY Way","2016","94044","RES"
"$ 28.76","33","221","Los Altos Hills","4","1","4","Santa Clara","82","","$4,988,000","08/17/2016","163,786","ML81600372","182-32-030","Los Altos Hills","974.95","11/06/2016","$4,710,000","4,831","Sold","13920 Mir Mirou Drive","1983","94022","RA"
"$ 427.27","98","239","Crescent Park","3","1","4","Santa Clara","22","","$4,698,000","09/06/2016","11,000","ML81612925","003-03-034","Palo Alto","1,342.86","09/28/2016","$4,700,000","3,500","Sold","833 Hamilton Avenue","1918","94301","R1"
"$ 170.29","45","448","Homeplace","4","1","4","San Mateo","8","","$4,990,000","09/15/2016","27,600","ML81614587","031-364-120","Hillsborough","905.76","09/23/2016","$4,700,000","5,189","Sold","1030 Barroilhet Drive","1971","94010","R10000"
"$ 92.92","0","651","Linda Mar","4","1","5","San Mateo","348","300","$4,695,000","09/15/2016","50,529","ML81614547","022-150-500","Pacifica","1,091.86","","","4,300","Active","600 HARMONY Way","2016","94044","RES"
"$ 20.29","31","27","Alameda County","4","1","4","Alameda","40","","$4,600,000","08/18/2016","226,691","ML81600551","513-0010-019-05","Fremont","908.19","","","5,065","Canceled","41280 Vargas Road","1985","94539","res"
"$ 190.65","0","214","South of El Monte","4","1","5","Santa Clara","68","","$4,500,000","08/20/2016","23,609","ML81600956","336-44-036","Los Altos","977.42","09/09/2016","$4,501,000","4,605","Sold","315 Quinnhill Road","2016","94024","R1E10"
"$ 84.01","19","351","Beverly Terrace Etc.","3","0","5","San Mateo","9","","$4,500,000","09/10/2016","53,566","ML81613878","049-400-440","San Carlos","900.00","","","5,000","Expired","750 Crestview Drive","1997","94070","P10000"
"$ 205.69","55","447","Hillsborough Knolls","3","1","6","San Mateo","11","","$4,298,000","09/08/2016","21,780","ML81613398","031-110-110","Hillsborough","1,074.34","09/19/2016","$4,480,000","4,170","Sold","10 Victor Park Lane","1961","94010","R10025"
"$ 577.00","0","238","Green Gables","3","1","4","Santa Clara","116","","$4,470,000","09/15/2016","7,747","ML81614543","003-17-063","Palo Alto","1,454.13","","","3,074","Canceled","2073 Edgewood Drive","2016","94303","R1"
"$ 227.10","75","441","Brewer Subdivision/Upland","4","1","4","San Mateo","22","","$4,550,000","08/24/2016","19,375","ML81601446","032-354-030","Hillsborough","1,062.80","09/15/2016","$4,400,000","4,140","Sold","140 Redwood Drive","1941","94010","R10025"
"$ 84.88","66","17","Saratoga","4","0","4","Santa Clara","172","","$4,400,000","08/25/2016","51,836","ML81611585","510-03-003","Saratoga","1,295.26","","","3,397","Expired","15260 Pepper Lane","1950","95070","R140"
"$ 89.39","37","221","Los Altos Hills","4","1","5","Santa Clara","32","","$4,495,000","09/12/2016","49,223","ML81614069","182-16-051","Los Altos Hills","911.35","10/14/2016","$4,400,000","4,828","Sold","25840 Vinedo Lane","1979","94022","RA"
"$ 369.88","68","238","Green Gables","2","1","3","Santa Clara","38","","$4,300,000","08/18/2016","11,628","ML81600517","003-12-032","Palo Alto","1,790.59","09/25/2016","$4,301,000","2,402","Sold","5 Phillips Road","1948","94303","R1929"
"$ 286.97","66","238","Green Gables","3","0","4","Santa Clara","20","","$4,299,500","08/17/2016","14,984","ML81600349","003-24-002","Palo Alto","1,464.08","09/03/2016","$4,300,000","2,937","Sold","1510 Hamilton Avenue","1950","94303","R1"
"$ 73.36","27","221","Los Altos Hills","6","0","5","Santa Clara","209","","$4,250,000","08/16/2016","57,935","ML81600288","182-20-057","Los Altos Hills","797.97","","","5,326","Active","27210 Carrington Circle","1989","94022","RA"
"$ 103.34","51","221","Los Altos Hills","3","1","5","Santa Clara","10","","$3,995,000","08/22/2016","41,125","ML81601049","175-24-036","Los Altos Hills","1,411.49","09/01/2016","$4,250,000","3,011","Sold","26901 Beatrice Lane","1965","94022","R1"
"$ 59.13","63","221","Los Altos Hills","2","2","3","Santa Clara","9","","$2,988,000","09/14/2016","71,874","ML81614371","336-37-022","Los Altos Hills","1,560.21","09/21/2016","$4,250,000","2,724","Sold","23500 Camino Hermoso Drive","1953","94024","RA"
"$ 61.08","28","221","Los Altos Hills","7","1","7","Santa Clara","53","","$4,300,000","09/08/2016","69,173","ML81613394","182-08-026","Los Altos Hills","653.22","10/31/2016","$4,225,000","6,468","Sold","14293 Saddle Mountain Drive","1988","94022","RA"
"$ 559.92","0","304","Allied Arts / Downtown","3","0","4","San Mateo","71","","$4,250,000","08/28/2016","7,501","ML81611979","071-394-210","Menlo Park","1,435.90","11/06/2016","$4,200,000","2,925","Sold","228 Princeton Road","2016","94025","R10008"
"$ 192.84","25","212","Country Club","4","1","5","Santa Clara","73","","$4,488,000","09/06/2016","21,780","ML81612974","331-09-061","Los Altos","904.78","11/18/2016","$4,200,000","4,642","Sold","1380 Villa Drive","1991","94024","R1E-2"
"$ 78.39","17","221","Los Altos Hills","3","2","4","Santa Clara","43","","$4,200,000","09/06/2016","53,578","ML81613068","175-43-042","Los Altos Hills","771.92","","","5,441","Expired","27589 Samuel Lane","1999","94022","R1"
"$ 113.40","67","19","Sunnyvale","1","1","2","Santa Clara","140","","$4,100,000","09/02/2016","36,155","ML81612738","313-41-070","Sunnyvale","2,229.47","03/09/2017","","1,839","Pending","18771 East Homestead Avenue","1949","94087","R-1-6"
"$ 405.88","7","303","Central Menlo","3","2","4","San Mateo","15","","$4,150,000","09/08/2016","10,102","ML81613531","071-031-170","Menlo Park","1,289.31","09/21/2016","$4,100,000","3,180","Sold","11 Hesketh Drive","2009","94025","R10010"
"$ 85.82","52","221","Los Altos Hills","3","1","5","Santa Clara","56","","$4,395,000","09/06/2016","46,609","ML81613098","175-25-029","Los Altos Hills","1,126.13","10/31/2016","$4,000,000","3,552","Sold","26786 Robleda Court","1964","94022","R1"
"$ 91.83","10","221","Los Altos Hills","6","0","6","Santa Clara","158","","$3,999,999","08/25/2016","43,560","ML81611671","351-03-005","Los Altos Hills","718.78","","","5,565","Canceled","11860 Francemont Drive","2006","94022","RA"
"$ 41.54","9","23","Los Gatos Mountains","4","1","6","Santa Clara","136","","$3,999,000","09/05/2016","96,268","ML81612876","544-17-010","Los Gatos","528.90","","","7,561","Expired","20545 Beggs Road","2007","95033","HS-SR"
"$ 67.99","58","263","Central Portola Valley","3","0","5","San Mateo","196","","$3,998,000","08/29/2016","58,806","ML81612044","079-121-170","Portola Valley","926.96","","","4,313","Active","20 Cordova Court","1958","94028","R1001A"
"$ 288.44","4","214","South of El Monte","4","0","5","Santa Clara","66","","$3,998,000","09/14/2016","13,861","ML81614397","189-54-052","Los Altos","1,228.64","","","3,254","Canceled","62 S Clark Avenue","2012","94024","R110"
"$ 178.07","55","445","Lakeview","5","0","6","San Mateo","165","","$3,980,000","09/08/2016","22,351","ML81613364","038-031-080","Hillsborough","800.48","02/22/2017","","4,972","Pending","1505 Black Mountain Road","1961","94010","R10025"
"$ 94.84","12","17","Saratoga","5","1","5","Santa Clara","58","","$3,988,800","08/18/2016","40,698","ML81600704","503-29-057","Saratoga","737.63","10/15/2016","$3,860,000","5,233","Sold","22005 Dorsey Way","2004","95070","R140"
"$ 76.13","19","260","Alpine / Uplands (Los Trancos)","2","1","3","San Mateo","81","","$4,150,000","08/22/2016","50,573","ML81601020","080-060-240","Portola Valley","929.95","11/11/2016","$3,850,000","4,140","Sold","225 Old Spanish Trail","1997","94028","R1001A"
"$ 464.93","51","302","County / Alameda Area","3","1","4","San Mateo","13","","$3,850,000","09/09/2016","8,281","ML81613654","074-031-180","Menlo Park","1,175.57","09/21/2016","$3,850,000","3,275","Sold","3130 Barney Avenue","1965","94025","R10006"
"$ 272.95","11","274","Central Woodside","2","1","4","San Mateo","28","","$3,995,000","08/29/2016","13,922","ML81612028","072-151-280","Woodside","1,652.17","09/26/2016","$3,800,000","2,300","Sold","35 Martin Lane","2005","94062","R10025"
"$ 217.17","15","214","South of El Monte","3","1","5","Santa Clara","61","","$3,788,000","09/14/2016","17,498","ML81614406","189-29-002","Los Altos","1,031.77","12/05/2016","$3,800,000","3,683","Sold","714 Arroyo Road","2001","94024","R110"
"$ 71.07","29","16","Los Gatos/Monte Sereno","4","1","5","Santa Clara","127","","$3,799,000","09/05/2016","53,457","ML81612866","527-06-014","Los Gatos","814.36","","","4,665","Canceled","101 Angel Court","1987","95032","HR"
"$ 389.49","0","439","San Mateo Park / El Cerrito Park","5","1","5","San Mateo","35","","$3,775,000","08/21/2016","9,692","ML81600992","031-091-020","San Mateo","1,145.33","","","3,296","Canceled","421 Hillcrest Road","2016","94402","R1000A"
"$ 85.80","8","17","Saratoga","6","2","7","Santa Clara","91","","$3,775,000","09/03/2016","44,000","ML81612825","397-05-015","Saratoga","643.65","","","5,865","Canceled","14395 Quito Road","2008","95070","R140"
"$ 138.90","39","16","Los Gatos/Monte Sereno","4","1","5","Santa Clara","123","","$3,750,000","09/06/2016","26,998","ML81612954","510-50-0009","Monte Sereno","756.81","","","4,955","Canceled","16178 Greenwood Road","1977","95030","R44"
"$ 161.81","8","27","Alameda County","5","2","5","Alameda","21","45","$3,999,888","08/23/2016","23,052","ML81601336","513-0305-029-03","Fremont","609.69","09/13/2016","$3,730,101","6,118","Sold","44098 Linda Vista Road","2008","94539","RESIDENTIAL"
"$ 84.94","15","17","Saratoga","4","1","4","Santa Clara","159","","$3,700,000","08/26/2016","43,560","ML81611829","503-13-149","Saratoga","794.84","","","4,655","Expired","22217 Mount Eden Road","2001","95070","HCRD"
"$ 119.21","66","291","El Camino to Alameda","3","0","3","San Mateo","56","","$3,698,000","09/05/2016","31,020","ML81612870","070-371-060","Atherton","1,736.15","10/28/2016","$3,698,000","2,130","Sold","85 Leon Way","1950","94027","R1001A"
"$ 169.89","59","451","Hillsborough Hills Etc.","3","0","4","San Mateo","108","","$3,695,000","08/26/2016","21,750","ML81611803","027-262-040","Hillsborough","1,211.48","","","3,050","Expired","25 Patton Place","1957","94010","R10025"
"$ 474.35","9","302","County / Alameda Area","3","1","4","San Mateo","11","","$3,750,000","08/29/2016","7,779","ML81612017","074-103-080","Menlo Park","1,180.04","09/08/2016","$3,690,000","3,127","Sold","19 Perry Avenue","2007","94025","R1"
"$ 367.04","42","301","Sharon Heights / Stanford Hills","3","1","5","San Mateo","42","","$3,950,000","09/02/2016","10,001","ML81612726","074-351-250","Menlo Park","1,099.72","10/14/2016","$3,670,875","3,338","Sold","1140 Deanna Drive","1974","94025","R10010"
"$ 189.28","59","212","Country Club","4","1","4","Santa Clara","26","","$3,695,000","09/14/2016","19,363","ML81614353","331-04-115","Los Altos","1,117.04","10/09/2016","$3,665,000","3,281","Sold","1330 Fairway Drive","1957","94024","R1E-2"
"$ 60.43","49","447","Hillsborough Knolls","4","3","5","San Mateo","84","","$4,300,000","09/07/2016","60,396","ML81613305","031-120-160","Hillsborough","857.41","11/28/2016","$3,650,000","4,257","Sold","1275 La Canada Road","1967","94010","R10025"
"$ 86.77","88","10","Willow Glen","6","2","7","Santa Clara","95","","$3,995,000","08/31/2016","41,663","ML81612348","439-52-106","San Jose","562.30","12/04/2016","$3,615,000","6,429","Sold","1300 Pine Avenue","1928","95125","R1B8"
"$ 385.11","68","238","Green Gables","3","0","4","Santa Clara","33","","$3,795,000","09/15/2016","9,361","ML81614555","003-24-042","Palo Alto","1,495.85","10/17/2016","$3,605,000","2,410","Sold","1550 Dana Avenue","1948","94303","R1"
"$ 63.77","65","17","Saratoga","2","1","4","Santa Clara","7","","$3,698,000","08/19/2016","56,454","ML81600800","397-20-002","Saratoga","838.38","08/26/2016","$3,600,000","4,294","Sold","19781 Wild Oak Way","1951","95070","R140"
"$ 405.72","27","232","Barron Park","3","1","5","Santa Clara","10","","$3,298,000","08/24/2016","8,873","ML81601357","137-11-023","Palo Alto","1,001.67","09/01/2016","$3,600,000","3,594","Sold","590 Military Way","1989","94306","R1"
"$ 137.69","39","17","Saratoga","3","1","5","Santa Clara","0","","$3,600,000","08/30/2016","26,001","ML81612238","397-37-012","Saratoga","1,006.19","08/30/2016","$3,580,010","3,558","Sold","14631 Carnelian Glen Court","1977","95070","R120"
"$ 450.76","24","302","County / Alameda Area","3","0","4","San Mateo","89","","$3,598,000","09/02/2016","7,876","ML81612662","070-270-100","Menlo Park","1,102.48","12/09/2016","$3,550,000","3,220","Sold","1888 Camino A Los Cerros","1992","94025","R10010"
"$ 136.18","16","27","Alameda County","4","1","5","Alameda","193","240","$3,500,000","09/01/2016","25,702","ML81612587","519-1726-069","Fremont","831.35","","","4,210","Active","47532 Avalon Heights Terrace","2000","94539","Res"
"$ 250.00","8","214","South of El Monte","3","1","4","Santa Clara","8","","$2,999,000","09/06/2016","14,000","ML81613128","336-12-028","Los Altos","1,309.39","09/14/2016","$3,500,000","2,673","Sold","284 Quinnhill Road","2008","94024","R1E-2"
"$ 693.89","0","234","Midtown","3","1","5","Santa Clara","146","","$3,500,000","09/08/2016","5,044","ML81613428","132-14-054","Palo Alto","1,060.61","","","3,300","Canceled","2951 South Court","2016","94306","R1"
"$ 77.41","15","13","Almaden Valley","5","1","5","Santa Clara","120","110","$3,498,000","08/30/2016","45,189","ML81612164","583-72-003","San Jose","608.98","","","5,744","Canceled","6979 Hollow Lake Way","2001","95120","A-PD"
"$ 297.42","0","214","South of El Monte","4","1","5","Santa Clara","14","","$3,498,000","09/01/2016","11,761","ML81612505","189-51-060","Los Altos","1,030.34","","","3,395","Canceled","300 Cuesta Drive","2016","94024","R110"
"$ 320.48","25","300","Alpine Road Area","3","1","4","San Mateo","72","","$3,490,000","08/22/2016","10,890","ML81601027","074-290-490","Menlo Park","879.09","","","3,970","Expired","28 Sneckner Court","1991","94025","R10000"
"$ 132.11","95","16","Los Gatos/Monte Sereno","3","1","4","Santa Clara","111","","$3,488,000","09/09/2016","26,402","ML81613645","397-08-009","Monte Sereno","696.21","","","5,010","Expired","15561 Quito Road","1921","95030","R140"
"$ 42.83","30","23","Los Gatos Mountains","4","2","5","Santa Clara","55","","$3,495,000","09/12/2016","80,499","ML81613973","544-53-070","Los Gatos","478.82","11/06/2016","$3,447,500","7,200","Sold","19526 Aeronaut Way","1986","95033","HS-SR"
"$ 29.91","12","1","Morgan Hill / Gilroy / San Martin","4","1","5","Santa Clara","58","","$3,400,000","09/05/2016","113,692","ML81612884","779-56-002","San Martin","591.51","","","5,748","Canceled","1215 Lions Peak Lane","2004","95046","R1"
"$ 362.57","0","18","Cupertino","4","1","5","Santa Clara","9","","$3,398,800","09/06/2016","9,374","ML81612938","326-30-016","Cupertino","911.94","09/13/2016","$3,398,800","3,727","Sold","10257 Glencoe Drive","2016","95014","R1-10"
"$ 112.33","45","16","Los Gatos/Monte Sereno","2","2","3","Santa Clara","127","","$3,390,000","08/29/2016","30,178","ML81612054","410-39-010","Monte Sereno","1,027.27","","","3,300","Canceled","18527 Twin Creeks Road","1971","95030","R144"
"$ 253.79","81","292","Middlefield to El Camino Atherton","2","1","4","San Mateo","113","","$3,895,000","09/12/2016","13,200","ML81613989","060-162-160","Atherton","1,147.26","01/03/2017","$3,350,000","2,920","Sold","55 Palmer Lane","1935","94027","R1001A"
"$ 289.22","47","214","South of El Monte","3","1","4","Santa Clara","22","","$3,495,000","09/15/2016","11,583","ML81614523","336-01-059","Los Altos","1,187.94","10/06/2016","$3,350,000","2,820","Sold","799 University Avenue","1969","94024","R110"
"$ 259.08","61","211","North Los Altos","3","0","4","Santa Clara","9","","$2,898,000","09/07/2016","12,834","ML81613310","170-29-006","Los Altos","1,294.78","09/15/2016","$3,325,000","2,568","Sold","330 Galli Court","1955","94022","R1"
"$ 122.31","61","221","Los Altos Hills","3","1","3","Santa Clara","6","","$2,698,000","09/08/2016","26,571","ML81613379","175-03-006","Los Altos Hills","1,171.17","09/14/2016","$3,250,000","2,775","Sold","14650 Manuella Road","1955","94022","R1"
"$ 572.32","88","241","Professorville","2","1","4","Santa Clara","8","","$2,898,000","09/07/2016","5,600","ML81613303","120-07-073","Palo Alto","1,240.33","09/14/2016","$3,205,000","2,584","Sold","1350 Byron Street","1928","94301","R1"
"$ 140.88","51","214","South of El Monte","3","0","4","Santa Clara","25","","$3,288,000","09/14/2016","22,750","ML81614435","336-06-019","Los Altos","1,314.60","10/08/2016","$3,205,000","2,438","Sold","476 Border Hill Road","1965","94024","R1E-2"
"$ 289.11","108","466","Burlinhome / Easton Add #2 / #3 / #5","2","1","3","San Mateo","12","","$2,998,000","08/25/2016","11,069","ML81611553","026-152-100","Burlingame","1,159.42","09/03/2016","$3,200,000","2,760","Sold","1268 Cortez Avenue","1908","94010","R10006"
